,type,id,group_id,name,state,lat,lon,altitude,valid_from,valid_to,has_sunshine,has_global_radiation,is_active
333,INDIVIDUAL,9919,108.0,Windischgarsten,Oberösterreich,47.72028,14.32611,599.9,1992-10-29T16:40:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
334,INDIVIDUAL,9925,,Rottenmann,Steiermark,47.50767,14.43028,707.2,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
335,INDIVIDUAL,10005,,Mooslandl,Steiermark,47.64753,14.76167,529.9,2005-09-15T18:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
336,INDIVIDUAL,10111,153.0,Präbichl,Steiermark,47.52158,14.95416,1215.2,2000-09-26T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
337,INDIVIDUAL,10200,1.0,Aflenz,Steiermark,47.54594,15.24069,783.2,1992-10-08T12:30:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
338,INDIVIDUAL,10401,167.0,Mürzzuschlag,Steiermark,47.60222,15.67278,705.2,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
339,INDIVIDUAL,10412,,Rax Seilbahnbergstation,Niederösterreich,47.7175,15.77861,1547.2,1994-10-20T13:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
340,INDIVIDUAL,10415,88.0,Semmering,Niederösterreich,47.63325,15.82839,987.6,1992-08-29T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
341,INDIVIDUAL,10500,63.0,Mönichkirchen,Niederösterreich,47.51111,16.03333,991.0,1992-11-11T10:50:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
342,INDIVIDUAL,10510,80.0,Reichenau an der Rax,Niederösterreich,47.69972,15.83694,488.0,1992-08-29T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
343,INDIVIDUAL,10531,169.0,Pottschach,Niederösterreich,47.70083,16.00806,416.4,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
344,INDIVIDUAL,10550,,Hirschenkogel,Niederösterreich,47.62333,15.83333,1318.1,1994-06-13T14:30:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
345,INDIVIDUAL,10607,170.0,Aspang,Niederösterreich,47.575,16.10139,454.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
346,INDIVIDUAL,10710,,Mattersburg,Burgenland,47.745,16.38917,283.9,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
347,INDIVIDUAL,10720,,Neudorf bei Landsee,Burgenland,47.56278,16.38139,429.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
348,INDIVIDUAL,11104,15.0,Bregenz,Vorarlberg,47.49917,9.74611,424.0,1993-06-15T17:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
349,INDIVIDUAL,11106,133.0,Fraxern,Vorarlberg,47.31417,9.67444,807.0,2003-07-16T13:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
350,INDIVIDUAL,11112,171.0,Dornbirn,Vorarlberg,47.4325,9.72556,407.3,1993-06-16T11:30:00+00:00,2022-09-01T06:00:00+00:00,True,True,False
351,INDIVIDUAL,11114,171.0,Dornbirn,Vorarlberg,47.4325,9.72556,407.3,2022-09-01T06:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
352,INDIVIDUAL,11115,24.0,Feldkirch,Vorarlberg,47.27111,9.60972,438.4,1994-04-18T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
353,INDIVIDUAL,11116,,Laterns-Gapfohl,Vorarlberg,47.27503,9.75992,1558.7,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
354,INDIVIDUAL,11135,,Alberschwende,Vorarlberg,47.4575,9.84861,715.3,1996-01-16T19:30:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
355,INDIVIDUAL,11146,,Rohrspitz,Vorarlberg,47.49722,9.63,395.1,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
